Z:(0,0,1/2)|Z₁⁺(1)⊕Z₄⁺(1)|Z₁⁻(1)⊕Z₄⁻(1)|Z₂⁺(1)⊕Z₃⁺(1)|Z₂⁻(1)⊕Z₃⁻(1)|Z₁⁺(1)⊕Z₄⁺(1)|Z₁⁻(1)⊕Z₄⁻(1)|Z₂⁺(1)⊕Z₃⁺(1)|Z₂⁻(1)⊕Z₃⁻(1)|Z₂⁻(1)⊕Z₃⁻(1)|Z₂⁺(1)⊕Z₃⁺(1)|Z₁⁻(1)⊕Z₄⁻(1)|Z₁⁺(1)⊕Z₄⁺(1)|Z₂⁻(1)⊕Z₃⁻(1)|Z₂⁺(1)⊕Z₃⁺(1)|Z₁⁻(1)⊕Z₄⁻(1)|Z₁⁺(1)⊕Z₄⁺(1)|Z₁⁺(1)⊕Z₂⁻(1)|Z₁⁻(1)⊕Z₂⁺(1)|Z₃⁻(1)⊕Z₄⁺(1)|Z₃⁺(1)⊕Z₄⁻(1)|Z₁⁺(1)⊕Z₂⁻(1)|Z₁⁻(1)⊕Z₂⁺(1)|Z₃⁻(1)⊕Z₄⁺(1)|Z₃⁺(1)⊕Z₄⁻(1)|2Z₅ˢ(2)|2Z₆ˢ(2)|2Z₅ˢ(2)|2Z₆ˢ(2)|2Z₆ˢ(2)|2Z₅ˢ(2)|2Z₆ˢ(2)|2Z₅ˢ(2)|Z₅ˢ(2)⊕Z₆ˢ(2)|Z₅ˢ(2)⊕Z₆ˢ(2)
A:(u,0,1/2)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|2A₅ˢ(2)|2A₅ˢ(2)|2A₅ˢ(2)|2A₅ˢ(2)|2A₅ˢ(2)|2A₅ˢ(2)|2A₅ˢ(2)|2A₅ˢ(2)|2A₅ˢ(2)|2A₅ˢ(2)
B:(0,v,1/2)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₃(1)⊕B₄(1)|B₃(1)⊕B₄(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₃(1)⊕B₄(1)|B₃(1)⊕B₄(1)|B₃(1)⊕B₄(1)|B₃(1)⊕B₄(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₃(1)⊕B₄(1)|B₃(1)⊕B₄(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₃(1)|B₂(1)⊕B₄(1)|B₂(1)⊕B₄(1)|B₁(1)⊕B₃(1)|B₁(1)⊕B₃(1)|B₂(1)⊕B₄(1)|B₂(1)⊕B₄(1)|B₁(1)⊕B₃(1)|2B₅ˢ(2)|2B₅ˢ(2)|2B₅ˢ(2)|2B₅ˢ(2)|2B₅ˢ(2)|2B₅ˢ(2)|2B₅ˢ(2)|2B₅ˢ(2)|2B₅ˢ(2)|2B₅ˢ(2)
C:(u,1/2,0)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|2C₅ˢ(2)|2C₅ˢ(2)|2C₅ˢ(2)|2C₅ˢ(2)|2C₅ˢ(2)|2C₅ˢ(2)|2C₅ˢ(2)|2C₅ˢ(2)|2C₅ˢ(2)|2C₅ˢ(2)
D:(1/2,v,0)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₂ˢD₃ˢ(2)⊕D₄ˢD₅ˢ(2)|D₂ˢD₃ˢ(2)⊕D₄ˢD₅ˢ(2)|D₂ˢD₃ˢ(2)⊕D₄ˢD₅ˢ(2)|D₂ˢD₃ˢ(2)⊕D₄ˢD₅ˢ(2)|D₂ˢD₃ˢ(2)⊕D₄ˢD₅ˢ(2)|D₂ˢD₃ˢ(2)⊕D₄ˢD₅ˢ(2)|D₂ˢD₃ˢ(2)⊕D₄ˢD₅ˢ(2)|D₂ˢD₃ˢ(2)⊕D₄ˢD₅ˢ(2)|D₂ˢD₃ˢ(2)⊕D₄ˢD₅ˢ(2)|D₂ˢD₃ˢ(2)⊕D₄ˢD₅ˢ(2)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₃(1)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)
E:(u,1/2,1/2)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|2E₅ˢ(2)|2E₅ˢ(2)|2E₅ˢ(2)|2E₅ˢ(2)|2E₅ˢ(2)|2E₅ˢ(2)|2E₅ˢ(2)|2E₅ˢ(2)|2E₅ˢ(2)|2E₅ˢ(2)
G:(1/2,0,w)|G₁G₄(2)|G₂G₃(2)|G₂G₃(2)|G₁G₄(2)|G₁G₄(2)|G₂G₃(2)|G₂G₃(2)|G₁G₄(2)|G₁G₄(2)|G₂G₃(2)|G₂G₃(2)|G₁G₄(2)|G₁G₄(2)|G₂G₃(2)|G₂G₃(2)|G₁G₄(2)|G₁G₄(2)|G₂G₃(2)|G₁G₄(2)|G₂G₃(2)|G₁G₄(2)|G₂G₃(2)|G₁G₄(2)|G₂G₃(2)|G₅ˢG₅ˢ(4)|G₅ˢG₅ˢ(4)|G₅ˢG₅ˢ(4)|G₅ˢG₅ˢ(4)|G₅ˢG₅ˢ(4)|G₅ˢG₅ˢ(4)|G₅ˢG₅ˢ(4)|G₅ˢG₅ˢ(4)|G₅ˢG₅ˢ(4)|G₅ˢG₅ˢ(4)
H:(0,1/2,w)|H₁(1)⊕H₄(1)|H₂(1)⊕H₃(1)|H₂(1)⊕H₃(1)|H₁(1)⊕H₄(1)|H₂(1)⊕H₃(1)|H₁(1)⊕H₄(1)|H₁(1)⊕H₄(1)|H₂(1)⊕H₃(1)|H₁(1)⊕H₄(1)|H₂(1)⊕H₃(1)|H₂(1)⊕H₃(1)|H₁(1)⊕H₄(1)|H₂(1)⊕H₃(1)|H₁(1)⊕H₄(1)|H₁(1)⊕H₄(1)|H₂(1)⊕H₃(1)|2H₁(1)|2H₂(1)|2H₄(1)|2H₃(1)|2H₃(1)|2H₄(1)|2H₂(1)|2H₁(1)|2H₅ˢ(2)|2H₅ˢ(2)|2H₅ˢ(2)|2H₅ˢ(2)|2H₅ˢ(2)|2H₅ˢ(2)|2H₅ˢ(2)|2H₅ˢ(2)|2H₅ˢ(2)|2H₅ˢ(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|2Λ₁(1)|2Λ₂(1)|2Λ₄(1)|2Λ₃(1)|2Λ₁(1)|2Λ₂(1)|2Λ₄(1)|2Λ₃(1)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)
P:(1/2,v,1/2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₂ˢP₃ˢ(2)⊕P₄ˢP₅ˢ(2)|P₂ˢP₃ˢ(2)⊕P₄ˢP₅ˢ(2)|P₂ˢP₃ˢ(2)⊕P₄ˢP₅ˢ(2)|P₂ˢP₃ˢ(2)⊕P₄ˢP₅ˢ(2)|P₂ˢP₃ˢ(2)⊕P₄ˢP₅ˢ(2)|P₂ˢP₃ˢ(2)⊕P₄ˢP₅ˢ(2)|P₂ˢP₃ˢ(2)⊕P₄ˢP₅ˢ(2)|P₂ˢP₃ˢ(2)⊕P₄ˢP₅ˢ(2)|P₂ˢP₃ˢ(2)⊕P₄ˢP₅ˢ(2)|P₂ˢP₃ˢ(2)⊕P₄ˢP₅ˢ(2)
Q:(1/2,1/2,w)|Q₁Q₄(2)|Q₂Q₃(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₅ˢQ₅ˢ(4)|Q₅ˢQ₅ˢ(4)|Q₅ˢQ₅ˢ(4)|Q₅ˢQ₅ˢ(4)|Q₅ˢQ₅ˢ(4)|Q₅ˢQ₅ˢ(4)|Q₅ˢQ₅ˢ(4)|Q₅ˢQ₅ˢ(4)|Q₅ˢQ₅ˢ(4)|Q₅ˢQ₅ˢ(4)
Σ:(u,0,0)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)
K:(0,v,w)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|2K₁(1)|2K₂(1)|2K₂(1)|2K₁(1)|2K₁(1)|2K₂(1)|2K₂(1)|2K₁(1)|2K₃ˢK₄ˢ(2)|2K₃ˢK₄ˢ(2)|2K₃ˢK₄ˢ(2)|2K₃ˢK₄ˢ(2)|2K₃ˢK₄ˢ(2)|2K₃ˢK₄ˢ(2)|2K₃ˢK₄ˢ(2)|2K₃ˢK₄ˢ(2)|2K₃ˢK₄ˢ(2)|2K₃ˢK₄ˢ(2)
L:(1/2,v,w)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)|L₃ˢL₃ˢ(2)⊕L₄ˢL₄ˢ(2)
M:(u,0,w)|2M₁(1)|2M₂(1)|2M₂(1)|2M₁(1)|2M₁(1)|2M₂(1)|2M₂(1)|2M₁(1)|2M₁(1)|2M₂(1)|2M₂(1)|2M₁(1)|2M₁(1)|2M₂(1)|2M₂(1)|2M₁(1)|2M₁(1)|2M₂(1)|2M₁(1)|2M₂(1)|2M₁(1)|2M₂(1)|2M₁(1)|2M₂(1)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)
N:(u,1/2,w)|2N₁(1)|2N₂(1)|2N₂(1)|2N₁(1)|2N₂(1)|2N₁(1)|2N₁(1)|2N₂(1)|2N₁(1)|2N₂(1)|2N₂(1)|2N₁(1)|2N₂(1)|2N₁(1)|2N₁(1)|2N₂(1)|2N₁(1)|2N₂(1)|2N₁(1)|2N₂(1)|2N₂(1)|2N₁(1)|2N₂(1)|2N₁(1)|2N₃ˢN₄ˢ(2)|2N₃ˢN₄ˢ(2)|2N₃ˢN₄ˢ(2)|2N₃ˢN₄ˢ(2)|2N₃ˢN₄ˢ(2)|2N₃ˢN₄ˢ(2)|2N₃ˢN₄ˢ(2)|2N₃ˢN₄ˢ(2)|2N₃ˢN₄ˢ(2)|2N₃ˢN₄ˢ(2)
